user_id,event_type,product_id,timestamp
209,viewed,5,2024-12-19
209,viewed,121,2024-12-18
209,purchased,199,2024-11-04
209,viewed,64,2024-11-24
209,viewed,108,2024-12-07
209,viewed,89,2024-11-21
209,viewed,104,2024-12-14
209,viewed,136,2024-11-04
209,viewed,193,2024-10-24
209,add-to-cart,156,2024-12-10
209,add-to-cart,163,2024-11-26
209,viewed,9,2024-11-10
209,viewed,133,2024-11-16
209,viewed,31,2024-11-09
209,purchased,38,2024-12-15
209,purchased,85,2024-12-21
209,viewed,119,2024-11-13
209,viewed,129,2024-11-16
209,add-to-cart,132,2024-11-15
209,viewed,23,2024-11-04
209,viewed,46,2024-12-16
209,add-to-cart,77,2024-10-31
209,purchased,56,2024-11-07
209,viewed,18,2024-12-08
209,viewed,150,2024-12-14
209,viewed,158,2024-12-11
209,purchased,45,2024-12-18
209,viewed,171,2024-11-22
209,add-to-cart,73,2024-11-17
209,purchased,16,2024-12-04
209,add-to-cart,130,2024-11-25
209,add-to-cart,123,2024-10-22
209,viewed,117,2024-10-24
209,add-to-cart,104,2024-11-06
209,viewed,75,2024-11-05
209,purchased,150,2024-11-09
210,viewed,74,2025-01-20
210,add-to-cart,128,2025-02-13
210,purchased,151,2025-03-12
210,viewed,142,2025-03-12
210,viewed,127,2025-02-08
210,add-to-cart,108,2025-02-07
210,viewed,149,2025-02-09
210,add-to-cart,14,2025-03-14
210,viewed,103,2025-02-22
210,viewed,153,2025-02-04
210,viewed,168,2025-01-21
210,purchased,135,2025-02-06
210,viewed,107,2025-02-08
210,purchased,139,2025-02-19
210,purchased,184,2025-02-01
210,add-to-cart,39,2025-03-13
210,add-to-cart,121,2025-02-19
210,viewed,147,2025-02-16
210,viewed,164,2025-02-24
210,viewed,24,2025-02-04
210,viewed,200,2025-02-28
210,purchased,9,2025-02-14
210,add-to-cart,54,2025-01-25
210,add-to-cart,35,2025-02-23
211,viewed,17,2025-05-01
211,viewed,140,2025-05-16
211,viewed,188,2025-04-30
211,purchased,16,2025-04-18
211,viewed,164,2025-05-25
211,add-to-cart,108,2025-05-08
211,add-to-cart,3,2025-05-24
211,purchased,10,2025-05-11
211,viewed,156,2025-05-10
211,add-to-cart,161,2025-05-23
211,add-to-cart,198,2025-04-24
211,viewed,113,2025-04-28
211,purchased,168,2025-05-05
211,add-to-cart,113,2025-04-20
211,purchased,63,2025-04-19
211,viewed,96,2025-04-19
211,purchased,58,2025-05-20
211,add-to-cart,87,2025-05-07
211,purchased,70,2025-05-15
211,add-to-cart,162,2025-05-10
211,add-to-cart,196,2025-05-01
211,viewed,92,2025-05-12
211,viewed,21,2025-05-22
211,add-to-cart,158,2025-05-16
211,viewed,14,2025-05-12
211,add-to-cart,26,2025-05-07
211,add-to-cart,21,2025-05-19
211,viewed,102,2025-05-02
211,viewed,100,2025-04-25
212,viewed,6,2024-10-19
212,add-to-cart,29,2024-10-15
212,viewed,152,2024-11-02
212,viewed,111,2024-10-04
212,viewed,123,2024-10-15
212,viewed,56,2024-10-21
212,add-to-cart,123,2024-10-08
212,viewed,198,2024-10-30
212,viewed,88,2024-10-14
212,purchased,194,2024-10-04
212,viewed,193,2024-09-25
212,viewed,60,2024-10-10
212,add-to-cart,13,2024-09-19
212,purchased,18,2024-09-18
212,viewed,37,2024-09-19
212,viewed,199,2024-10-10
212,viewed,103,2024-09-30
212,add-to-cart,57,2024-09-10
212,viewed,95,2024-11-02
213,viewed,82,2024-07-29
213,add-to-cart,122,2024-08-01
213,viewed,136,2024-07-07
213,add-to-cart,83,2024-07-13
213,add-to-cart,15,2024-07-17
213,purchased,181,2024-06-23
213,purchased,17,2024-08-09
213,viewed,132,2024-08-12
213,viewed,50,2024-07-03
213,purchased,39,2024-07-30
213,add-to-cart,186,2024-07-16
214,viewed,171,2024-09-26
214,add-to-cart,64,2024-09-06
214,add-to-cart,70,2024-08-20
214,viewed,170,2024-08-23
214,viewed,38,2024-08-28
214,viewed,129,2024-08-30
214,viewed,75,2024-09-05
214,add-to-cart,182,2024-09-27
214,add-to-cart,49,2024-08-15
214,add-to-cart,181,2024-10-03
215,viewed,197,2024-09-06
215,viewed,29,2024-08-10
215,viewed,71,2024-08-13
215,viewed,15,2024-08-29
215,viewed,199,2024-08-02
215,add-to-cart,22,2024-08-27
215,viewed,156,2024-07-27
215,add-to-cart,166,2024-08-20
215,add-to-cart,125,2024-09-11
215,viewed,96,2024-08-08
215,add-to-cart,62,2024-09-02
215,viewed,108,2024-09-18
215,viewed,198,2024-08-14
215,add-to-cart,56,2024-09-14
216,viewed,193,2024-08-24
216,viewed,185,2024-09-04
216,purchased,53,2024-07-31
216,add-to-cart,198,2024-08-03
216,viewed,127,2024-09-06
216,viewed,89,2024-08-01
216,viewed,44,2024-09-22
216,add-to-cart,130,2024-09-15
216,add-to-cart,118,2024-09-11
216,viewed,156,2024-09-07
216,viewed,122,2024-08-31
216,viewed,116,2024-08-16
216,add-to-cart,13,2024-07-29
216,viewed,69,2024-09-19
216,add-to-cart,67,2024-08-11
216,viewed,77,2024-08-02
217,viewed,67,2024-08-20
217,viewed,73,2024-07-18
217,viewed,1,2024-07-08
217,viewed,19,2024-07-13
217,add-to-cart,48,2024-08-08
217,add-to-cart,102,2024-08-12
217,viewed,59,2024-07-26
218,add-to-cart,51,2025-01-05
218,viewed,172,2025-01-20
218,viewed,200,2025-01-21
218,viewed,93,2025-02-23
218,viewed,129,2025-02-18
218,viewed,151,2025-02-03
218,viewed,19,2025-02-01
218,purchased,68,2025-01-17
218,add-to-cart,195,2025-01-19
218,viewed,158,2025-01-28
218,viewed,191,2025-01-09
218,viewed,180,2025-02-21
218,viewed,94,2025-01-07
218,viewed,34,2025-02-23
218,viewed,20,2025-02-15
218,viewed,121,2025-02-02
218,add-to-cart,105,2025-02-18
218,viewed,69,2025-01-08
218,viewed,88,2024-12-31
218,viewed,126,2025-01-15
218,viewed,137,2024-12-29
218,add-to-cart,113,2025-02-18
218,viewed,110,2025-01-24
218,viewed,104,2025-01-02
218,add-to-cart,183,2025-01-24
218,viewed,168,2024-12-28
218,purchased,126,2025-02-23
218,viewed,91,2025-02-11
218,viewed,46,2025-01-22
218,add-to-cart,8,2025-01-17
218,viewed,99,2025-01-05
218,viewed,154,2025-02-13
218,add-to-cart,183,2025-02-18
218,add-to-cart,10,2025-02-15
218,add-to-cart,103,2025-02-07
218,viewed,64,2025-01-16
218,purchased,165,2025-02-17
218,viewed,3,2025-01-26
218,viewed,36,2025-01-08
219,viewed,192,2024-09-20
219,viewed,38,2024-09-15
219,viewed,140,2024-09-03
219,add-to-cart,68,2024-09-20
219,add-to-cart,172,2024-08-28
219,viewed,194,2024-09-27
219,viewed,123,2024-08-27
219,viewed,137,2024-10-24
219,viewed,33,2024-10-05
219,add-to-cart,183,2024-10-23
219,viewed,57,2024-09-03
219,viewed,94,2024-09-21
219,purchased,189,2024-09-13
219,viewed,144,2024-09-27
219,add-to-cart,83,2024-09-30
219,viewed,151,2024-10-12
219,viewed,186,2024-09-18
219,viewed,141,2024-09-11
219,add-to-cart,185,2024-09-13
219,viewed,80,2024-10-23
219,viewed,74,2024-10-20
219,viewed,77,2024-10-21
219,add-to-cart,179,2024-10-11
219,viewed,98,2024-10-15
219,add-to-cart,145,2024-09-19
219,viewed,33,2024-09-29
219,add-to-cart,164,2024-10-26
219,purchased,178,2024-10-10
219,viewed,77,2024-09-10
219,purchased,123,2024-08-28
219,viewed,30,2024-10-13
219,viewed,79,2024-10-02
219,viewed,3,2024-09-06
219,add-to-cart,154,2024-09-04
219,viewed,195,2024-08-28
219,viewed,200,2024-10-02
219,viewed,153,2024-10-09
220,add-to-cart,177,2025-04-18
220,viewed,136,2025-04-28
220,add-to-cart,76,2025-05-08
220,purchased,99,2025-05-26
220,add-to-cart,117,2025-05-17
220,viewed,19,2025-05-07
221,viewed,102,2025-02-07
221,add-to-cart,93,2025-02-28
221,add-to-cart,151,2025-03-27
221,add-to-cart,23,2025-03-17
221,viewed,84,2025-03-13
221,viewed,97,2025-04-02
221,viewed,76,2025-03-10
221,purchased,193,2025-02-16
221,viewed,28,2025-02-09
221,viewed,114,2025-03-02
221,viewed,108,2025-04-02
221,viewed,166,2025-03-03
221,viewed,185,2025-03-04
221,viewed,135,2025-03-19
221,add-to-cart,159,2025-03-11
221,add-to-cart,11,2025-03-17
221,viewed,83,2025-02-08
221,viewed,198,2025-02-16
221,add-to-cart,15,2025-03-16
221,add-to-cart,60,2025-02-21
221,viewed,101,2025-02-02
222,viewed,126,2024-11-02
222,viewed,185,2024-12-07
222,viewed,114,2024-11-03
222,add-to-cart,170,2024-11-18
222,viewed,133,2024-11-19
222,viewed,90,2024-11-17
222,add-to-cart,135,2024-11-19
222,viewed,4,2024-11-01
222,viewed,23,2024-11-21
222,viewed,125,2024-10-31
222,add-to-cart,27,2024-12-01
222,viewed,172,2024-12-17
222,add-to-cart,3,2024-12-19
222,viewed,192,2024-11-05
222,add-to-cart,37,2024-12-23
222,purchased,73,2024-12-04
222,viewed,60,2024-11-12
222,add-to-cart,136,2024-11-11
222,add-to-cart,163,2024-11-26
222,viewed,160,2024-11-04
222,purchased,98,2024-11-27
222,add-to-cart,65,2024-12-08
222,purchased,127,2024-11-25
222,viewed,182,2024-12-26
222,add-to-cart,43,2024-12-20
222,viewed,195,2024-12-02
222,viewed,151,2024-11-25
222,viewed,181,2024-12-30
222,viewed,123,2024-12-11
222,viewed,101,2024-12-13
222,add-to-cart,4,2024-12-26
222,viewed,42,2024-12-14
222,viewed,2,2024-11-21
222,add-to-cart,159,2024-12-12
222,viewed,68,2024-12-02
222,viewed,58,2024-11-29
222,viewed,60,2024-11-24
222,viewed,188,2024-11-06
222,viewed,92,2024-11-09
222,purchased,53,2024-11-24
222,viewed,183,2024-10-31
222,purchased,171,2024-11-01
222,add-to-cart,111,2024-11-28
222,viewed,21,2024-11-08
222,add-to-cart,103,2024-12-05
222,viewed,54,2024-11-13
223,viewed,144,2024-09-18
223,add-to-cart,124,2024-09-18
223,purchased,185,2024-10-09
223,viewed,76,2024-08-22
223,add-to-cart,113,2024-09-02
223,add-to-cart,100,2024-10-07
223,purchased,73,2024-08-20
223,viewed,58,2024-10-10
223,viewed,117,2024-10-14
223,add-to-cart,13,2024-10-09
223,viewed,170,2024-10-13
223,viewed,5,2024-10-13
223,viewed,15,2024-09-13
223,add-to-cart,67,2024-09-02
223,viewed,171,2024-08-26
223,viewed,138,2024-09-11
223,viewed,48,2024-10-05
223,purchased,54,2024-09-02
223,add-to-cart,168,2024-08-21
223,viewed,121,2024-09-14
223,viewed,185,2024-08-27
223,viewed,178,2024-09-17
223,viewed,200,2024-09-19
223,viewed,173,2024-09-20
223,viewed,84,2024-10-05
223,purchased,155,2024-08-22
223,add-to-cart,57,2024-10-05
223,viewed,42,2024-09-02
223,add-to-cart,154,2024-10-16
223,viewed,8,2024-09-09
223,add-to-cart,37,2024-10-16
223,viewed,25,2024-09-26
223,add-to-cart,39,2024-09-06
223,viewed,158,2024-09-27
223,add-to-cart,51,2024-08-18
224,viewed,76,2024-10-25
224,purchased,91,2024-09-02
224,viewed,171,2024-09-17
224,viewed,140,2024-09-05
224,add-to-cart,48,2024-09-30
224,add-to-cart,57,2024-09-17
224,viewed,192,2024-10-26
224,purchased,26,2024-10-06
224,viewed,31,2024-09-25
224,add-to-cart,188,2024-09-09
224,viewed,55,2024-10-04
224,viewed,177,2024-10-12
224,viewed,54,2024-10-05
224,viewed,138,2024-10-26
224,purchased,148,2024-10-13
224,viewed,195,2024-10-14
224,viewed,68,2024-10-28
224,viewed,168,2024-10-17
224,add-to-cart,79,2024-09-11
224,viewed,109,2024-09-18
224,viewed,32,2024-10-08
224,add-to-cart,181,2024-10-27
224,viewed,94,2024-09-12
224,viewed,2,2024-09-29
224,viewed,102,2024-10-07
224,viewed,184,2024-10-24
224,viewed,176,2024-10-08
224,viewed,183,2024-10-12
224,purchased,13,2024-10-20
224,viewed,97,2024-09-02
224,viewed,173,2024-10-02
224,viewed,183,2024-09-07
224,viewed,1,2024-10-26
224,add-to-cart,171,2024-09-05
224,viewed,29,2024-10-24
224,purchased,134,2024-10-20
224,viewed,125,2024-10-26
224,viewed,96,2024-09-24
224,viewed,168,2024-10-11
224,viewed,55,2024-09-21
224,add-to-cart,106,2024-09-26
224,add-to-cart,94,2024-09-09
224,viewed,60,2024-10-17
224,viewed,126,2024-10-16
224,add-to-cart,128,2024-10-05
224,add-to-cart,79,2024-09-20
224,viewed,73,2024-10-27
225,add-to-cart,34,2025-02-01
225,add-to-cart,41,2025-01-31
225,viewed,1,2025-01-02
225,viewed,111,2025-01-30
225,viewed,59,2024-12-28
225,purchased,100,2024-12-31
225,viewed,66,2025-01-16
225,viewed,166,2025-01-28
225,viewed,89,2024-12-24
225,viewed,26,2025-01-05
225,viewed,178,2024-12-26
225,viewed,51,2025-01-01
225,purchased,174,2024-12-30
225,viewed,199,2024-12-24
225,viewed,23,2024-12-14
225,add-to-cart,72,2024-12-18
225,viewed,50,2025-01-22
225,viewed,189,2025-01-28
225,viewed,59,2025-01-01
225,add-to-cart,150,2025-01-21
225,purchased,91,2025-01-04
225,add-to-cart,63,2025-02-02
225,viewed,173,2025-02-09
225,viewed,85,2025-02-10
225,viewed,117,2024-12-19
225,add-to-cart,36,2025-01-13
225,add-to-cart,106,2025-01-26
225,add-to-cart,28,2025-01-27
225,purchased,173,2025-01-29
225,viewed,9,2024-12-24
225,add-to-cart,96,2024-12-26
225,viewed,66,2025-02-06
225,purchased,31,2024-12-26
225,viewed,19,2025-02-03
225,viewed,37,2024-12-23
225,viewed,85,2024-12-13
225,viewed,160,2024-12-13
225,add-to-cart,97,2024-12-26
225,add-to-cart,127,2025-01-12
225,viewed,116,2025-02-02
225,add-to-cart,152,2024-12-27
225,add-to-cart,190,2025-01-31
225,viewed,64,2025-01-12
225,add-to-cart,187,2025-01-05
225,viewed,181,2025-01-06
225,viewed,166,2025-01-19
225,viewed,76,2025-01-11
225,viewed,62,2025-01-03
225,viewed,151,2025-01-25
225,viewed,71,2025-01-11
226,viewed,23,2025-04-02
226,add-to-cart,88,2025-02-10
226,viewed,39,2025-02-16
226,viewed,14,2025-04-04
226,add-to-cart,1,2025-02-22
226,add-to-cart,159,2025-02-17
226,viewed,97,2025-03-28
226,viewed,24,2025-03-11
226,add-to-cart,13,2025-02-22
226,viewed,12,2025-03-28
226,add-to-cart,60,2025-02-25
226,add-to-cart,3,2025-03-17
226,viewed,33,2025-04-02
226,viewed,180,2025-02-06
226,viewed,98,2025-04-04
226,viewed,1,2025-02-25
226,viewed,49,2025-04-01
226,viewed,148,2025-04-03
226,viewed,90,2025-02-15
226,viewed,119,2025-02-24
226,viewed,71,2025-03-06
226,viewed,50,2025-03-04
226,add-to-cart,131,2025-02-14
226,viewed,54,2025-04-02
226,viewed,77,2025-02-10
226,purchased,164,2025-03-25
226,viewed,62,2025-03-05
226,purchased,32,2025-02-28
226,add-to-cart,77,2025-02-20
226,viewed,72,2025-04-04
226,add-to-cart,106,2025-04-07
226,viewed,134,2025-02-28
226,viewed,166,2025-03-11
226,purchased,24,2025-02-07
226,add-to-cart,83,2025-03-02
226,add-to-cart,166,2025-03-25
226,viewed,116,2025-02-25
226,add-to-cart,165,2025-02-25
226,viewed,56,2025-03-15
226,viewed,60,2025-02-27
226,purchased,61,2025-02-15
226,viewed,43,2025-02-25
226,viewed,136,2025-03-29
226,add-to-cart,59,2025-02-12
226,viewed,50,2025-03-24
226,viewed,89,2025-04-04
226,viewed,151,2025-02-20
226,add-to-cart,200,2025-02-14
226,viewed,21,2025-03-04
226,viewed,158,2025-02-12
227,viewed,30,2025-02-23
227,viewed,23,2025-01-08
227,add-to-cart,173,2025-02-13
227,add-to-cart,57,2024-12-29
227,add-to-cart,94,2025-01-31
227,viewed,177,2025-01-30
227,viewed,109,2025-01-25
227,viewed,113,2025-02-10
227,viewed,134,2025-02-07
227,viewed,120,2025-01-29
227,add-to-cart,89,2025-02-16
227,viewed,70,2025-02-02
227,purchased,120,2025-02-06
227,viewed,179,2025-01-26
227,add-to-cart,161,2025-01-27
227,viewed,144,2025-01-27
227,viewed,35,2025-01-30
227,add-to-cart,187,2025-01-29
227,viewed,17,2025-02-22
227,viewed,121,2025-01-14
227,add-to-cart,99,2025-01-30
228,purchased,83,2025-04-28
228,viewed,9,2025-04-08
228,viewed,82,2025-04-16
228,add-to-cart,14,2025-04-06
228,add-to-cart,95,2025-04-04
228,viewed,142,2025-04-22
228,viewed,196,2025-04-15
228,add-to-cart,31,2025-03-24
228,viewed,50,2025-04-26
228,viewed,95,2025-03-09
228,viewed,173,2025-04-18
228,viewed,175,2025-03-23
228,viewed,134,2025-03-14
228,viewed,28,2025-03-30
228,viewed,76,2025-03-11
228,add-to-cart,177,2025-04-18
228,viewed,14,2025-04-12
228,viewed,138,2025-03-30
228,viewed,4,2025-03-27
228,viewed,13,2025-05-07
229,viewed,48,2024-07-04
229,add-to-cart,77,2024-06-16
229,viewed,35,2024-07-24
229,viewed,175,2024-07-12
229,add-to-cart,20,2024-06-11
229,viewed,95,2024-06-06
229,add-to-cart,24,2024-07-17
229,viewed,66,2024-06-26
229,add-to-cart,22,2024-06-18
229,add-to-cart,110,2024-06-11
229,viewed,53,2024-06-07
229,purchased,190,2024-06-23
229,add-to-cart,193,2024-07-23
229,add-to-cart,67,2024-06-26
229,viewed,180,2024-06-08
229,viewed,98,2024-06-06
229,add-to-cart,126,2024-06-19
229,add-to-cart,22,2024-06-26
229,viewed,41,2024-07-23
229,viewed,127,2024-06-16
229,viewed,152,2024-06-25
229,add-to-cart,144,2024-07-02
229,viewed,143,2024-07-30
230,viewed,2,2024-10-24
230,viewed,63,2024-11-08
230,add-to-cart,186,2024-10-16
230,add-to-cart,195,2024-11-03
230,viewed,11,2024-10-22
230,viewed,199,2024-11-29
230,add-to-cart,180,2024-11-12
230,add-to-cart,134,2024-11-16
230,viewed,120,2024-10-22
230,viewed,8,2024-10-24
230,viewed,124,2024-10-25
230,add-to-cart,61,2024-10-06
231,viewed,150,2024-09-05
231,add-to-cart,8,2024-08-13
231,viewed,167,2024-08-14
231,viewed,111,2024-07-19
231,add-to-cart,156,2024-09-14
231,add-to-cart,160,2024-07-28
231,viewed,77,2024-09-10
231,viewed,4,2024-08-08
231,add-to-cart,68,2024-09-14
231,viewed,144,2024-09-14
231,viewed,8,2024-08-10
231,viewed,32,2024-08-26
231,viewed,135,2024-09-08
231,viewed,132,2024-07-31
231,add-to-cart,42,2024-09-13
231,viewed,167,2024-07-21
231,viewed,45,2024-07-18
231,viewed,68,2024-09-14
231,add-to-cart,180,2024-08-11
231,add-to-cart,81,2024-07-27
231,add-to-cart,41,2024-07-31
231,viewed,164,2024-07-20
231,viewed,191,2024-08-23
231,add-to-cart,138,2024-08-28
231,viewed,169,2024-09-04
231,add-to-cart,61,2024-07-20
231,viewed,39,2024-08-01
231,add-to-cart,2,2024-09-11
231,viewed,134,2024-07-19
231,viewed,170,2024-07-29
231,viewed,127,2024-08-24
231,add-to-cart,160,2024-08-03
231,viewed,18,2024-08-14
231,viewed,152,2024-07-22
231,add-to-cart,13,2024-07-25
231,viewed,189,2024-08-29
231,add-to-cart,171,2024-09-08
231,add-to-cart,55,2024-08-13
231,add-to-cart,147,2024-08-25
231,viewed,153,2024-09-14
231,purchased,67,2024-07-31
231,purchased,190,2024-09-10
232,add-to-cart,46,2024-09-23
232,add-to-cart,8,2024-09-28
232,add-to-cart,104,2024-08-19
232,add-to-cart,112,2024-09-26
232,viewed,126,2024-08-28
232,add-to-cart,124,2024-09-10
232,viewed,58,2024-09-13
232,viewed,181,2024-10-08
232,viewed,171,2024-09-23
232,purchased,28,2024-09-10
232,viewed,139,2024-09-14
232,viewed,30,2024-09-29
232,viewed,154,2024-09-19
232,viewed,147,2024-10-09
232,add-to-cart,46,2024-09-24
232,viewed,103,2024-08-28
232,add-to-cart,64,2024-08-13
232,add-to-cart,32,2024-09-04
232,viewed,29,2024-08-20
232,add-to-cart,99,2024-08-20
232,viewed,127,2024-09-17
232,add-to-cart,28,2024-09-12
232,add-to-cart,49,2024-10-02
232,add-to-cart,96,2024-10-04
232,viewed,92,2024-08-10
232,add-to-cart,6,2024-10-08
232,viewed,126,2024-08-25
232,viewed,10,2024-08-30
232,viewed,96,2024-08-23
232,add-to-cart,24,2024-08-20
232,viewed,71,2024-08-20
232,viewed,127,2024-09-07
232,viewed,33,2024-09-12
232,add-to-cart,168,2024-09-24
232,add-to-cart,120,2024-09-01
232,purchased,25,2024-09-11
232,viewed,25,2024-09-10
232,add-to-cart,92,2024-08-23
232,viewed,189,2024-08-20
232,add-to-cart,124,2024-10-09
232,viewed,193,2024-08-24
232,add-to-cart,156,2024-10-08
233,add-to-cart,16,2025-01-24
233,viewed,66,2024-12-26
233,viewed,40,2024-12-20
233,add-to-cart,15,2024-12-26
233,purchased,105,2024-12-30
233,viewed,197,2025-02-01
233,viewed,148,2024-12-23
233,add-to-cart,188,2025-02-03
234,purchased,114,2024-09-26
234,viewed,102,2024-10-11
234,add-to-cart,197,2024-11-01
234,viewed,182,2024-10-25
234,viewed,30,2024-10-25
235,add-to-cart,48,2025-05-14
235,viewed,198,2025-05-02
235,viewed,103,2025-05-07
235,viewed,154,2025-04-24
235,viewed,47,2025-05-05
235,add-to-cart,179,2025-04-19
235,viewed,152,2025-05-06
235,viewed,64,2025-05-12
235,add-to-cart,31,2025-04-23
235,add-to-cart,34,2025-05-03
235,add-to-cart,47,2025-05-03
235,add-to-cart,146,2025-05-25
235,viewed,185,2025-05-18
235,viewed,2,2025-05-08
235,viewed,105,2025-04-27
235,viewed,94,2025-04-29
235,purchased,73,2025-04-19
235,viewed,125,2025-05-22
235,add-to-cart,158,2025-05-03
235,viewed,162,2025-05-18
235,add-to-cart,64,2025-05-25
235,viewed,191,2025-05-09
235,add-to-cart,118,2025-04-27
235,viewed,94,2025-05-22
235,add-to-cart,50,2025-04-20
235,viewed,41,2025-05-01
235,viewed,112,2025-05-26
235,viewed,132,2025-05-01
235,add-to-cart,169,2025-05-18
235,purchased,41,2025-05-24
235,viewed,63,2025-05-05
235,viewed,125,2025-05-11
235,purchased,134,2025-04-23
236,viewed,93,2025-05-17
236,viewed,159,2025-05-22
236,purchased,58,2025-05-16
236,viewed,140,2025-05-24
236,viewed,186,2025-05-16
236,viewed,13,2025-05-15
236,add-to-cart,11,2025-05-11
236,viewed,108,2025-05-24
236,purchased,139,2025-05-14
236,viewed,12,2025-05-24
236,viewed,133,2025-05-14
237,viewed,160,2025-02-05
237,viewed,45,2025-01-05
237,add-to-cart,103,2025-02-14
237,viewed,119,2025-01-07
237,add-to-cart,43,2025-01-17
237,add-to-cart,91,2025-02-26
237,add-to-cart,164,2025-01-17
237,viewed,103,2025-02-16
237,add-to-cart,115,2025-02-21
237,purchased,115,2025-01-30
237,viewed,75,2025-02-19
237,purchased,189,2025-02-14
237,add-to-cart,191,2025-02-20
237,purchased,24,2025-02-12
237,viewed,2,2025-01-22
237,viewed,117,2025-02-03
237,viewed,147,2025-01-05
237,viewed,67,2025-01-10
237,add-to-cart,121,2025-01-21
237,purchased,192,2025-02-02
237,viewed,185,2025-02-19
237,viewed,191,2025-02-04
237,viewed,13,2025-02-28
237,viewed,110,2025-02-21
237,purchased,158,2025-01-18
237,viewed,28,2025-01-31
237,add-to-cart,74,2025-02-26
237,viewed,64,2025-02-24
237,add-to-cart,111,2025-01-03
237,viewed,85,2025-02-18
237,viewed,42,2025-02-09
237,viewed,54,2025-02-02
237,viewed,147,2025-01-17
237,add-to-cart,5,2024-12-31
237,viewed,128,2025-01-14
237,viewed,131,2025-02-23
238,viewed,142,2024-11-07
238,add-to-cart,53,2024-10-12
238,viewed,191,2024-11-11
238,viewed,127,2024-12-09
238,purchased,176,2024-11-12
238,add-to-cart,62,2024-11-08
238,add-to-cart,24,2024-10-13
238,viewed,80,2024-11-11
238,add-to-cart,194,2024-10-30
238,viewed,38,2024-10-14
238,viewed,78,2024-10-10
238,add-to-cart,50,2024-11-26
238,viewed,11,2024-11-16
238,viewed,182,2024-12-06
238,viewed,128,2024-12-06
238,purchased,189,2024-10-18
238,viewed,23,2024-11-23
238,add-to-cart,198,2024-11-27
238,purchased,111,2024-10-15
238,purchased,55,2024-10-18
238,viewed,123,2024-10-13
238,viewed,141,2024-10-11
238,viewed,93,2024-10-11
238,add-to-cart,177,2024-10-26
238,viewed,126,2024-11-04
238,viewed,184,2024-12-01
238,viewed,99,2024-10-16
238,add-to-cart,102,2024-11-04
238,viewed,192,2024-10-28
238,viewed,164,2024-10-12
238,add-to-cart,98,2024-11-05
238,add-to-cart,155,2024-11-07
238,viewed,30,2024-11-14
239,viewed,76,2024-07-30
239,viewed,133,2024-09-06
239,add-to-cart,140,2024-07-28
239,viewed,200,2024-07-30
239,viewed,54,2024-09-05
239,viewed,134,2024-08-28
239,viewed,144,2024-08-04
239,viewed,32,2024-08-30
239,add-to-cart,55,2024-08-31
239,purchased,37,2024-09-04
239,viewed,136,2024-09-04
239,add-to-cart,178,2024-09-12
239,viewed,110,2024-08-18
239,viewed,10,2024-08-15
239,viewed,176,2024-08-23
239,add-to-cart,28,2024-08-30
239,add-to-cart,84,2024-07-21
239,add-to-cart,93,2024-08-17
239,add-to-cart,156,2024-07-25
239,add-to-cart,101,2024-08-29
239,viewed,19,2024-09-05
239,purchased,160,2024-08-17
239,add-to-cart,193,2024-08-26
239,add-to-cart,32,2024-07-28
239,viewed,137,2024-08-19
239,viewed,2,2024-08-02
239,viewed,76,2024-08-09
239,purchased,68,2024-09-09
239,add-to-cart,59,2024-09-01
239,add-to-cart,28,2024-08-09
239,add-to-cart,34,2024-07-25
239,viewed,36,2024-09-09
239,viewed,25,2024-08-09
239,add-to-cart,93,2024-08-20
239,viewed,62,2024-07-22
239,viewed,196,2024-08-11
239,add-to-cart,1,2024-08-12
239,viewed,190,2024-09-03
239,viewed,180,2024-07-28
239,viewed,63,2024-08-07
239,viewed,74,2024-08-21
240,viewed,65,2024-12-28
240,viewed,35,2024-12-29
240,add-to-cart,34,2025-02-01
240,viewed,77,2025-01-24
240,viewed,41,2025-01-12
240,viewed,171,2025-01-23
240,viewed,48,2025-01-02
240,viewed,177,2025-01-10
240,viewed,13,2025-01-28
240,add-to-cart,177,2025-01-04
240,viewed,185,2025-01-28
240,viewed,84,2025-01-08
240,viewed,21,2025-01-04
240,add-to-cart,91,2025-01-26
240,add-to-cart,172,2025-02-06
240,viewed,25,2025-02-21
240,viewed,191,2025-02-15
240,add-to-cart,117,2025-01-12
240,viewed,134,2025-01-02
240,add-to-cart,38,2025-02-10
240,purchased,12,2025-02-04
240,viewed,162,2025-01-11
240,viewed,70,2024-12-23
240,viewed,102,2025-02-10
240,add-to-cart,142,2025-02-18
240,add-to-cart,138,2025-02-05
240,add-to-cart,198,2025-01-17
241,viewed,111,2024-12-10
241,viewed,8,2024-11-03
241,viewed,125,2024-10-30
241,add-to-cart,90,2024-11-23
241,purchased,169,2024-11-28
241,viewed,2,2024-11-15
241,add-to-cart,13,2024-12-05
241,add-to-cart,20,2024-12-08
241,purchased,166,2024-11-13
241,viewed,171,2024-10-30
241,add-to-cart,185,2024-12-17
241,add-to-cart,24,2024-11-09
241,add-to-cart,124,2024-11-01
241,purchased,88,2024-11-08
241,add-to-cart,130,2024-12-03
241,add-to-cart,50,2024-11-29
241,viewed,150,2024-11-24
241,viewed,59,2024-12-15
241,viewed,64,2024-11-21
241,viewed,2,2024-11-29
241,viewed,33,2024-12-14
241,purchased,136,2024-11-20
241,add-to-cart,119,2024-12-06
241,viewed,163,2024-11-22
241,add-to-cart,194,2024-12-09
241,viewed,1,2024-10-25
